@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/21/2009,2:30,05/22/2009,26.96,1.22,275.90,1001.78,75.90,894.00,10:2,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/21/2009,3:30,05/22/2009,27.98,3.18,299.85,1001.00,75.90,894.00,10:2,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/21/2009,4:30,05/22/2009,27.69,2.59,280.79,1000.90,77.96,894.00,10:2,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/22/2009,5:30,05/22/2009,27.69,1.61,304.74,1001.88,75.90,894.00,10:2,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/22/2009,6:30,05/22/2009,27.20,0.73,298.88,1003.05,77.96,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/22/2009,7:30,05/22/2009,28.47,2.20,308.65,1004.13,71.99,894.00,0:0,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/22/2009,8:30,05/22/2009,30.38,3.57,312.56,1004.81,56.94,894.00,1:0,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/22/2009,9:30,05/22/2009,31.79,3.27,292.52,1005.01,53.91,894.00,2:0,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/22/2009,10:30,05/22/2009,33.70,0.54,237.78,1004.52,45.99,894.00,3:0,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/22/2009,11:30,05/22/2009,35.26,1.32,246.58,1003.93,40.91,894.00,4:0,13.76
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/22/2009,12:30,05/22/2009,32.58,4.45,66.72,1003.15,56.94,894.00,5:0,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/22/2009,13:30,05/22/2009,32.48,3.96,24.68,1002.08,59.97,894.00,6:0,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/22/2009,14:30,05/22/2009,30.96,2.39,60.85,1001.49,68.96,894.00,7:0,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/22/2009,15:30,05/22/2009,30.57,2.59,53.52,1000.81,72.97,894.00,8:0,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/22/2009,16:30,05/22/2009,30.38,1.81,96.53,1000.42,76.98,894.00,9:0,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/22/2009,17:30,05/22/2009,29.89,1.32,61.83,1000.51,79.91,894.00,9:4,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/22/2009,18:30,05/22/2009,29.25,1.32,166.91,1001.39,83.92,894.00,9:4,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/22/2009,19:30,05/22/2009,28.86,1.22,180.60,1002.27,82.94,894.00,9:4,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/22/2009,20:30,05/22/2009,29.06,0.83,167.89,1003.05,78.93,894.00,9:4,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/22/2009,21:30,05/22/2009,28.86,2.49,185.97,1003.54,77.96,894.00,9:4,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/22/2009,22:30,05/22/2009,28.67,1.91,186.95,1004.03,78.93,894.00,9:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/22/2009,23:30,05/22/2009,28.47,3.18,178.64,1003.64,78.93,894.00,9:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/22/2009,0:30,05/23/2009,28.47,3.18,196.73,1002.57,77.96,894.00,9:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/22/2009,1:30,05/23/2009,28.18,1.61,183.53,1001.59,81.96,894.00,9:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/22/2009,2:30,05/23/2009,28.08,0.73,230.94,1000.90,85.00,894.00,9:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/22/2009,3:30,05/23/2009,27.98,1.52,212.85,1000.61,85.00,894.00,9:4,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/22/2009,4:30,05/23/2009,27.88,2.30,209.92,1000.61,83.92,894.00,9:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/23/2009,5:30,05/23/2009,27.69,0.05,358.99,1000.81,83.92,894.00,9:4,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/23/2009,6:30,05/23/2009,27.88,0.05,358.99,1001.78,83.92,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/23/2009,7:30,05/23/2009,29.69,0.05,358.99,1001.88,75.90,894.00,0:14,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/23/2009,8:30,05/23/2009,32.77,2.00,291.54,1001.98,57.92,894.00,1:14,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/23/2009,9:30,05/23/2009,35.46,1.22,306.70,1001.98,46.97,894.00,2:14,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/23/2009,10:30,05/23/2009,36.49,4.74,310.61,1001.59,42.96,894.00,3:14,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/23/2009,11:30,05/23/2009,38.20,3.47,288.61,1000.81,39.93,894.00,4:14,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/23/2009,12:30,05/23/2009,38.88,3.86,267.60,1000.12,37.98,894.00,5:14,13.76
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/23/2009,13:30,05/23/2009,34.38,3.37,104.84,0999.54,55.96,894.00,6:14,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/23/2009,14:30,05/23/2009,33.70,1.91,115.59,0998.66,60.95,894.00,7:14,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/23/2009,15:30,05/23/2009,33.06,4.45,110.70,0997.97,68.96,894.00,8:14,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/23/2009,16:30,05/23/2009,32.09,2.88,104.84,0997.48,75.90,894.00,9:14,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/23/2009,17:30,05/23/2009,31.06,2.20,157.62,0998.07,78.93,894.00,9:24,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/23/2009,18:30,05/23/2009,31.06,2.20,157.62,0998.07,78.93,894.00,9:24,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/23/2009,19:30,05/23/2009,29.99,1.91,132.70,0998.75,83.92,894.00,9:24,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/23/2009,20:30,05/23/2009,30.38,0.83,179.62,0999.93,82.94,894.00,9:24,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/23/2009,21:30,05/23/2009,31.16,4.35,212.85,1000.51,64.96,894.00,9:24,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/23/2009,22:30,05/23/2009,31.06,2.30,205.52,0999.93,58.99,894.00,9:24,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/23/2009,23:30,05/23/2009,30.67,0.83,207.97,0999.73,57.92,894.00,9:24,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/23/2009,0:30,05/24/2009,30.77,2.79,343.84,1000.32,62.90,894.00,9:24,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/23/2009,1:30,05/24/2009,27.79,2.49,280.79,1001.69,65.93,894.00,9:24,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/23/2009,2:30,05/24/2009,26.86,2.20,284.70,0999.93,69.94,894.00,9:24,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/23/2009,3:30,05/24/2009,26.76,2.49,274.93,0999.24,72.97,894.00,9:24,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/23/2009,4:30,05/24/2009,27.98,2.49,273.95,0999.44,67.99,894.00,9:24,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/24/2009,5:30,05/24/2009,26.66,1.22,204.55,0999.34,78.93,894.00,9:24,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/24/2009,6:30,05/24/2009,26.66,1.22,204.55,0999.34,78.93,894.00,9:24,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/24/2009,7:30,05/24/2009,28.08,1.71,337.00,1001.88,70.92,894.00,0:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/24/2009,8:30,05/24/2009,29.06,3.96,291.54,1001.78,68.96,894.00,0:0,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/24/2009,9:30,05/24/2009,30.77,6.40,294.97,1000.51,53.91,894.00,1:0,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/24/2009,10:30,05/24/2009,30.77,2.69,278.84,0999.83,59.97,894.00,1:29,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/24/2009,11:30,05/24/2009,30.77,3.47,277.86,0999.44,59.97,894.00,1:29,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/24/2009,12:30,05/24/2009,32.09,7.58,291.54,0998.85,54.99,894.00,1:48,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/24/2009,13:30,05/24/2009,33.70,3.76,292.52,0998.17,44.92,894.00,2:38,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/24/2009,14:30,05/24/2009,36.09,3.96,314.52,0997.39,37.98,894.00,3:38,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/24/2009,15:30,05/24/2009,36.09,3.96,300.83,0996.60,38.95,894.00,4:38,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/24/2009,16:30,05/24/2009,36.78,3.86,265.64,0996.21,39.93,894.00,5:38,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/24/2009,17:30,05/24/2009,35.65,2.49,267.60,0996.41,44.92,894.00,5:55,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/24/2009,18:30,05/24/2009,34.29,0.83,244.62,0996.99,48.92,894.00,5:55,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/24/2009,19:30,05/24/2009,32.67,0.05,358.99,0997.78,55.96,894.00,5:55,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/24/2009,20:30,05/24/2009,31.45,0.05,358.99,0998.36,60.95,894.00,5:55,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/24/2009,21:30,05/24/2009,30.38,0.05,358.99,0998.66,66.91,894.00,5:55,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/24/2009,22:30,05/24/2009,30.38,0.05,358.99,0998.66,66.91,894.00,5:55,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/24/2009,23:30,05/24/2009,31.26,3.08,203.57,0998.56,59.97,894.00,5:55,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/24/2009,0:30,05/25/2009,30.77,2.00,218.72,0998.17,62.90,894.00,5:55,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/24/2009,1:30,05/25/2009,30.77,2.69,224.58,0997.39,61.93,894.00,5:55,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/24/2009,2:30,05/25/2009,30.47,2.49,216.76,0997.19,63.98,894.00,5:55,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/24/2009,3:30,05/25/2009,29.89,0.64,195.75,0997.09,67.99,894.00,5:55,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/24/2009,4:30,05/25/2009,29.15,0.54,260.75,0997.78,66.91,894.00,5:55,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/25/2009,5:30,05/25/2009,29.50,1.81,248.53,0998.46,62.90,894.00,5:55,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/25/2009,6:30,05/25/2009,29.59,1.22,258.80,0999.14,60.95,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/25/2009,7:30,05/25/2009,31.16,2.59,293.99,0999.93,56.94,894.00,0:25,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/25/2009,8:30,05/25/2009,33.06,2.79,280.79,1000.02,49.90,894.00,1:25,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/25/2009,9:30,05/25/2009,34.87,5.43,265.64,0999.93,44.92,894.00,2:25,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/25/2009,10:30,05/25/2009,36.68,3.57,269.55,0999.93,39.93,894.00,3:25,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/25/2009,11:30,05/25/2009,37.76,6.70,277.86,0999.73,37.00,894.00,4:25,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/25/2009,12:30,05/25/2009,38.78,3.76,287.63,0998.85,32.99,894.00,5:25,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/25/2009,13:30,05/25/2009,39.76,3.08,296.92,0998.17,30.94,894.00,6:25,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/25/2009,14:30,05/25/2009,39.86,1.61,299.85,0997.39,30.94,894.00,7:25,13.56
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/25/2009,15:30,05/25/2009,39.57,5.62,276.88,0996.51,31.92,894.00,8:25,14.20
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/25/2009,16:30,05/25/2009,39.17,4.35,317.94,0996.31,31.92,894.00,9:25,13.95
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/25/2009,17:30,05/25/2009,37.85,3.08,257.82,0996.99,32.99,894.00,9:53,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/25/2009,18:30,05/25/2009,36.49,1.42,295.94,0997.68,35.92,894.00,9:53,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/25/2009,19:30,05/25/2009,36.49,1.42,295.94,0997.68,35.92,894.00,9:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/25/2009,20:30,05/25/2009,33.26,0.05,358.99,0999.05,45.99,894.00,9:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/25/2009,21:30,05/25/2009,32.09,0.05,358.99,0999.73,51.96,894.00,9:53,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/25/2009,22:30,05/25/2009,32.09,2.59,183.53,1000.02,61.93,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/25/2009,23:30,05/25/2009,31.45,1.22,174.73,0999.93,71.99,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/25/2009,0:30,05/26/2009,30.96,0.73,183.53,0999.54,65.93,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/25/2009,1:30,05/26/2009,31.16,1.52,181.57,0998.85,64.96,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/25/2009,2:30,05/26/2009,31.26,1.42,213.83,0998.56,63.98,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/25/2009,3:30,05/26/2009,31.70,2.79,191.84,0998.46,58.99,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/25/2009,4:30,05/26/2009,31.06,3.47,204.55,0998.36,60.95,894.00,9:53,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/26/2009,5:30,05/26/2009,30.77,3.86,219.70,0998.85,62.90,894.00,9:53,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/26/2009,6:30,05/26/2009,30.77,2.39,250.98,0999.54,61.93,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/26/2009,7:30,05/26/2009,31.26,0.44,207.97,1000.32,62.90,894.00,0:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/26/2009,8:30,05/26/2009,31.79,0.83,245.60,1001.39,60.95,894.00,0:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/26/2009,9:30,05/26/2009,32.87,2.88,277.86,1001.88,52.93,894.00,0:0,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/26/2009,10:30,05/26/2009,33.26,2.59,273.95,1001.98,47.95,894.00,0:6,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/26/2009,11:30,05/26/2009,34.38,3.57,291.54,1001.59,42.96,894.00,1:4,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/26/2009,12:30,05/26/2009,35.90,2.69,282.75,1000.61,37.98,894.00,2:4,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/26/2009,13:30,05/26/2009,38.29,1.22,288.61,0999.73,32.99,894.00,3:4,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/26/2009,14:30,05/26/2009,38.29,1.22,288.61,0999.73,32.99,894.00,3:4,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/26/2009,15:30,05/26/2009,39.57,1.12,260.75,0998.56,29.96,894.00,5:4,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/26/2009,16:30,05/26/2009,38.29,0.93,268.57,0998.46,31.92,894.00,6:0,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/26/2009,17:30,05/26/2009,34.38,2.69,166.91,0998.85,55.96,894.00,6:0,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/26/2009,18:30,05/26/2009,32.38,1.61,164.96,0999.34,56.94,894.00,6:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/26/2009,19:30,05/26/2009,30.87,3.57,183.53,0999.93,70.92,894.00,6:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/26/2009,20:30,05/26/2009,30.87,2.79,160.56,1000.81,73.95,894.00,6:0,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/26/2009,21:30,05/26/2009,30.08,2.00,140.52,1001.59,80.99,894.00,6:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/26/2009,22:30,05/26/2009,29.69,1.22,138.56,1001.69,85.00,894.00,6:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/26/2009,23:30,05/26/2009,29.79,1.91,156.65,1001.78,75.90,894.00,6:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/26/2009,0:30,05/27/2009,29.89,3.47,185.97,1001.69,78.93,894.00,6:0,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/26/2009,1:30,05/27/2009,29.59,1.71,217.74,1001.49,80.99,894.00,6:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/26/2009,2:30,05/27/2009,29.40,1.03,145.89,1001.30,81.96,894.00,6:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/26/2009,3:30,05/27/2009,28.96,2.98,208.94,1000.90,82.94,894.00,6:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/26/2009,4:30,05/27/2009,28.67,2.79,199.66,1000.81,85.00,894.00,6:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/27/2009,5:30,05/27/2009,28.37,1.61,199.66,1001.00,85.97,894.00,6:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/27/2009,6:30,05/27/2009,28.57,2.88,195.75,1001.78,83.92,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/27/2009,7:30,05/27/2009,29.89,2.59,208.94,1002.66,76.98,894.00,0:35,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/27/2009,8:30,05/27/2009,29.89,2.59,208.94,1002.66,76.98,894.00,0:35,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/27/2009,9:30,05/27/2009,34.09,1.81,204.55,1003.54,57.92,894.00,2:35,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/27/2009,10:30,05/27/2009,37.46,2.59,265.64,1002.96,37.98,894.00,3:35,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/27/2009,11:30,05/27/2009,39.08,3.57,306.70,1002.17,32.99,894.00,4:35,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/27/2009,12:30,05/27/2009,36.39,3.47,104.84,1001.59,46.97,894.00,5:35,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/27/2009,13:30,05/27/2009,35.46,2.79,69.65,1000.81,46.97,894.00,6:35,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/27/2009,14:30,05/27/2009,35.07,2.59,90.66,1000.12,49.90,894.00,7:35,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,05/27/2009,15:30,05/27/2009,33.36,2.59,134.65,0999.63,69.94,894.00,8:35,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,05/27/2009,16:30,05/27/2009,32.67,3.96,123.90,0999.63,68.96,894.00,9:35,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,05/27/2009,17:30,05/27/2009,31.70,2.30,134.65,0999.83,79.91,894.00,10:35,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,05/27/2009,18:30,05/27/2009,30.57,3.18,171.80,1000.61,80.99,894.00,10:37,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,05/27/2009,19:30,05/27/2009,30.08,1.71,172.78,1001.69,85.00,894.00,10:37,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,15,05/27/2009,20:30,05/27/2009,30.67,0.05,358.99,1003.05,76.98,894.00,10:37,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,05/27/2009,21:30,05/27/2009,30.57,2.00,178.64,1002.86,77.96,894.00,10:37,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,05/27/2009,22:30,05/27/2009,29.79,2.59,175.71,1002.96,85.00,894.00,10:37,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,05/27/2009,23:30,05/27/2009,29.50,1.32,156.65,1002.57,86.95,894.00,10:37,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,05/27/2009,0:30,05/28/2009,29.40,1.61,183.53,1001.88,87.93,894.00,10:37,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,05/27/2009,1:30,05/28/2009,29.40,2.88,202.59,1001.49,87.93,894.00,10:37,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,05/27/2009,2:30,05/28/2009,29.40,2.88,215.79,1001.20,86.95,894.00,10:37,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,05/27/2009,3:30,05/28/2009,29.40,1.32,199.66,1001.00,85.00,894.00,10:37,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,05/27/2009,4:30,05/28/2009,29.50,2.49,190.86,1001.30,85.00,894.00,10:37,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,05/28/2009,5:30,05/28/2009,29.40,2.20,195.75,1001.69,85.00,894.00,10:37,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,05/28/2009,6:30,05/28/2009,29.69,0.64,213.83,1002.17,82.94,894.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,05/28/2009,7:30,05/28/2009,30.87,1.32,202.59,1003.05,73.95,894.00,0:0,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,05/28/2009,8:30,05/28/2009,32.48,1.52,290.57,1003.05,63.98,894.00,0:48,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,05/28/2009,9:30,05/28/2009,35.75,1.91,279.81,1003.05,40.91,894.00,1:33,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,05/28/2009,10:30,05/28/2009,35.75,1.91,279.81,1003.05,40.91,894.00,1:33,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,05/28/2009,11:30,05/28/2009,38.78,0.93,132.70,1002.47,48.92,894.00,3:33,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,05/28/2009,12:30,05/28/2009,34.97,3.96,153.71,1001.98,62.90,894.00,4:33,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,05/28/2009,13:30,05/28/2009,35.26,4.74,80.89,1001.49,57.92,894.00,5:33,13.56
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,05/28/2009,14:30,05/28/2009,34.09,1.22,80.89,1000.90,61.93,894.00,6:33,13.86
